GDP Growth Rates,pct_chn_exa
0.0640000411484942,0.1530113813817673
0.054000030245094505,0.0921137925861128
0.055999965293887205,-0.039748314102880405
0.0369999725488488,0.0080723031955849
0.00400001002794625,0.057926693053704716
-0.00699997526217516,0.027667789061271292
-0.0100000549066218,0.0710238137150729
0.044000021605999314,-0.0273508839457268
0.00800000580172068,0.0602738847190582
-0.0120000058551682,-0.0091393191006678
0.0180000230318846,0.0260555288215447
-0.0210000075787545,-0.0694254714013544
-0.008999965524722459,0.0131751284079308
0.0379999478984085,0.0371743658501406
0.040999984699482205,-0.010283096209484298
0.0109999993930808,-0.0389287408761984
0.0510000360904218,0.0352153554739151
0.0320000155165327,0.0100054937730416
0.0379999999969765,-0.0368891115493407
0.0300000000021079,0.0362309698931275
0.0560000000000744,0.035833646720729084
0.07200000000465119,0.04650276619206109
0.0429999999976991,0.0381562482181869
0.0589999999966911,0.0471548822260496
0.0170000000049772,0.0353522077084118
0.0339999999955816,0.0538466334119334
0.024000000000848898,0.0598468087736647
0.0160000000037586,0.0597379300618476
0.0360000000003535,-0.0219766907507147
0.0289999999946306,0.0580721641708725
0.0340000000029599,0.0929702259126332
0.028,0.0577241954105065
0.0380000000016804,0.0905746191191601
0.0369999999958893,0.0544810549510053
0.032000000000669104,-0.0008457531711237001
0.0129999999991843,0.0110192276296485
0.0110000000013866,0.07625396503447801
0.0100000000010023,0.0350382258824097
-0.050999999999227004,-0.0582417190611531
-0.0518978914135593,-0.0296103822363436
-0.0073565915910361905,0.0185787999497886
0.0434909327926756,0.0422114630261614
0.0157073870182023,0.0026453910209659997
-0.0518902435343904,-0.0120183006308663
0.0615337706275693,0.0565275973953764
0.0270486882770558,0.045106046387063316
-0.0108993334133791,0.0167366088450622
-0.0715694965597953,-0.0356882553551753
-0.0246721377810472,-0.0161211232014599
0.09133110567389607,0.0162026233669956
0.0793729155643076,0.0728450116872339
0.0820697907221228,0.0331127985373467
0.0583620070368526,0.0535325545103606
-0.0284520961057079,0.031992358667253584
0.0552668982715234,0.04596874170979071
0.081110467707457,0.0116268720187058
0.0385017885156228,0.0356078358016178
-0.033854570406326896,0.0109051067779393
-0.0078899893905691,0.004049240082238
-0.0440883968258557,-0.0232793604807116
-0.10894484828590302,-0.04110182440468671
0.08837040795769241,0.0718275894731994
0.0902957330068152,0.0618625273547726
0.08851659920134371,0.061469714515845285
0.08047151500430269,0.0505544095880186
0.09007650875047572,0.0436000971153636
0.0405723310346406,0.0129810138840891
-0.0591852507634947,-0.027895680521893104
0.101253981561002,0.0367390822682254
0.0600395169280579,0.0276330665566717
-0.010264204544320999,0.0391501339440967
0.0240532378079436,0.0401118107343201
-0.0251261532081394,-0.0030509076824993004
0.0273115982828944,0.0170193447785815
-0.0208032784377811,-0.0048597610291051
0.0281850297775918,-0.0011158014629613
-0.0261739646282038,-0.0071707236726582
-0.020259342366391996,-0.053559110787327696
-0.09895268963686872,-0.0536606200724615
0.0333880733349639,0.0160461566942384
0.0332286786134055,-0.0091798296283919
-0.0222196943253216,-0.0340976892812983
0.0459592426080013,0.0383473537568441
0.052521152448473,0.0295041018217974
0.0403096802586074,0.0197534824599681
0.0254793201432742,0.029362675829374307
0.0574367784273176,0.045885510101624005
0.038644404491959695,0.050478048943710385
0.035735068997853996,0.0207252368438526
-0.0039508717684445605,-0.0075054812635964
0.00413780383815748,0.0164657048597967
0.040335671408414805,0.0210039254182199
0.039804736671948,0.0388954415013784
0.0383383058905508,0.0441740126570906
0.0385441996283515,0.029314687225806095
0.0390829089340106,0.0245351913170008
0.0461401157561838,0.0238583855422473
0.049366749281626,0.0409335598910844
0.0391242773271188,0.0060987600058231
0.020383007317353,0.007757691815626999
0.0401452665375521,0.0200395918425604
0.0311032510902798,0.0142480174060759
0.0420544688686265,0.03202515674226309
0.0316033832510615,0.0042052588770704
0.027268934458503803,0.0428884543696419
0.037684875158189,0.024019726379086004
0.0357701487814776,0.0169824473479367
0.018668320701176,-0.0144938744974301
0.0217233709101625,-0.00046761131948499997
0.024697462938173098,0.0310711676483523
0.0391736246328504,-0.014684562337003196
0.026002118806565302,0.0126856997890472
0.0256293152083389,0.006873214221082299
0.0217220475337416,0.0233977820093502
0.0274164306864724,0.0039937585956799
0.0229592694694063,-0.0035362097903722
0.0287097248021668,0.013103206655045102
0.0211314942462376,0.0355714189034834
-3.8365585665900396e-05,-0.0508148563907004
-0.0014429469056661,-0.0291506832258494
0.0201125470754351,-0.032737787753741
0.0297308803031213,-0.0027427883959608994
0.0005127476296684111,-0.0100719174046436
0.024986784974842902,0.061643419201415015
0.023013932119724,0.0019917735483749
0.0135716806415441,0.0555704573173045
0.0329587989843014,-0.0146285607088769
0.0388707481782052,0.0055943081725284005
0.0434564139947821,0.0126706691328013
0.0344162777669459,0.048770082117437184
0.0209352461709183,-0.0157681836343425
0.00526809203706492,0.0177862697818882
0.0240211907379886,-0.006120731803843301
0.0266798353089548,0.048750906100566815
0.023495338516972702,0.0012900167615815998
0.0209359938952392,0.0211273965744354
0.0358142581460447,0.0160267942519085
0.0355633124664169,0.0226882132170767
0.0337572214708479,0.0038236185938995
0.0126716818922992,0.0356256270448664
0.0165155392186669,0.0015729179683794
0.009414709207253371,0.0104599273652039
0.0273512022241023,0.0185655857986986
0.0224406532463878,0.017459714857642
0.0345404183614122,-0.0104295588350238
0.0372741530093519,-0.0212135539984471
0.014604236757386,0.0194120709007417
-0.0376457817791677,-0.0310285056379902
0.0183709367680054,0.0326927789711333
0.0292279728368581,-0.0636078355897588
0.0068044557681672295,0.0528022593369181
0.000255047121972183,-0.0068130564508703
0.00661272848852605,-0.0400522867154189
0.0101450158590511,0.0011554892256601995
0.0198943716230463,0.0334833682319095
0.0225857243250671,0.0222960167243471
0.0250159511872086,-0.0234678040429057
0.0149121084953705,0.0499986028808223
-0.0673451407608768,-0.0651487714038318
0.0723394369490737,0.0601234503083243
0.0213432783577075,0.1031944372500242
0.0388104639981708,-0.0111008761680883
0.0480331001525434,0.0809234802916134
0.0334201465415418,0.1112177842692641
0.0417338255900388,0.0882972859006021
0.0377240185252714,0.103698630481843
0.024162568556622997,0.11368245657485987
0.0283658212907925,0.0780142085556847
0.0562225816160704,0.0609380467553943
0.0348522781535524,-0.035227736699061984
0.0544268555072118,0.0906038743786454
0.04711561724494631,0.0994099440951465
0.0389012644065625,0.0615002440396943
0.0512127789716163,0.1810402198276453
0.0452291921762347,0.047557691791128204
0.0448989649735638,0.0506971849849287
0.0517702687345252,0.0650463563421563
0.0467015636827868,0.0113586787161166
0.0529329471846036,0.071941061494396
0.05077287775973089,0.14299177544912867
0.038331239400561296,0.0316639560173872
0.0473956739916441,0.0598538538764281
0.0523953291045278,0.0343634444172422
0.0653594494052328,0.0783927598051199
0.0667190498148189,0.083436316201727
0.0705859935657239,0.023497027243456703
0.06013789759233301,0.0581253778625834
0.0504512479417707,0.0988645064732278
0.0557178818839176,0.024012340965853904
0.06464379122777598,0.0867280523858975
0.0652145878059439,0.0705003445694183
0.060136056582167995,0.030393112823825195
0.0606105935903952,0.04083853661237969
0.065526398786925,0.16297916701852946
0.0711347821327242,0.016864696788079198
0.0659024999794057,0.039184755826060506
0.0731941263014136,0.0591963710695548
0.0788191515117722,0.112304111716988
0.0344802145482763,-0.030445035413583493
-0.00279283279362133,-0.049123628937861284
0.0059498677200100795,-0.04350229138790201
0.0031184270258519603,-0.030901787386321895
0.0246638280528001,0.045108020177193585
0.016517928990972,0.0438973541274896
0.0182276183101794,0.031882082349607495
0.0230665956583917,0.0301852220067571
0.047232088803285686,0.0199149144504076
0.0346916698368338,0.007398289045431999
0.0313740231557445,0.0450445731574509
0.0183307427728701,0.0346456088669069
0.0153065494385902,-0.002131785233515
-0.00961873309776593,-0.0160970384002965
0.0322697152488935,0.051847300961853984
0.0238475727961249,0.012368859852754698
0.0132145093041325,0.0621342169694629
0.0379365762950188,0.0103384568593778
0.0196180827198427,0.0195831682098956
0.0354274346363066,-0.007132973819090298
0.0371667938420875,0.0180889373583705
0.0109961888777849,-0.008730391840836902
0.0170688458453354,-0.004592827319921101
0.0103798254902905,0.0384697077151319
0.035712043433582,0.0038452890739206
0.0232173705381926,-0.0111194014638703
0.0255234994366351,0.0028081266871663995
0.0367688113594973,0.006894812003234099
0.00446928735275904,0.0160647863877214
-0.0202074306169408,-0.0647913497364229
0.0286429270764155,0.0658428922174669
0.016945138986133198,-0.0654564473466249
0.007392172830586789,-0.0412027882869672
0.00459242192907709,0.0276366106041943
0.0157853314322614,-0.0704298953611315
0.0204145900919961,0.0136952716657987
0.0126668640902095,0.0782626367204928
0.016195802783878,0.0112288936470674
0.0184389968611099,-0.0076330586840464
0.0211153164412327,0.0321347938269294
-0.0568073365528822,-0.0969343174938833
-0.0424999999999956,-0.0242411512160082
0.00829999999999529,0.0503197632799534
-0.0292999999999996,0.0212421653575434
0.0539999999999988,0.0742185616514168
0.07850000000000419,0.0650660278629071
0.0748999999999982,0.0650269038084188
0.035299999999998305,0.0297184274993895
-0.00059999999999917,0.0388567328081976
0.0316000000000032,0.0203601623815621
-0.0435000000000022,-0.015714634983290995
0.010321895854696,0.0387278864923938
-0.00544072051030298,0.0464613232687698
0.0492469000463774,0.0447314561442078
0.058528703643892996,0.0504612646147348
0.042237936336472,0.0500037618706092
0.0220886405051482,0.055858673824966
0.033948459853159696,0.0571281701817651
0.0033809790195233804,0.0366728681546237
0.00467937566679467,0.0177542639882171
0.0438794944364869,0.0178569876995862
0.013898964044580998,-0.0229964494284993
0.0305346185683619,0.0252928020963116
0.0114082899877101,0.0186360203160675
0.0575996463685998,0.04789111025321
0.0320213206216255,0.028723827476245106
0.0396198870899485,0.0256534725663155
0.06069870607331281,0.061388867560866
0.0509419544811998,0.041984746607749805
-0.0012581200299140998,-0.0057575924341856
0.0752822581812151,0.101545339815285
0.0397442307944702,0.0454800074482015
0.0192117598509462,0.0190679790149133
0.030048226702888,0.0345698478109368
0.00503955740273241,0.0235232816664516
-0.035457633934727804,-0.026110936852088804
-0.032759169063211004,-0.0222147277833514
0.0132286905390815,0.0109169340948562
0.0178366676137003,0.003952721711159001
0.0122077782271943,0.0205510359837344
-0.0387867633425788,-0.044164838894515
0.049001618599853,-0.014755165757571497
0.0233456559171535,0.0244428514187091
0.0343030591387092,0.0067877058017506
0.0339644362192246,-0.0057959534073109
0.0268344074070694,-0.0075713815228206985
0.0420760200326249,0.0200539617939159
0.0605451383874345,0.0077415451606197
0.109446920643056,0.0233150102286952
-0.032898820682497096,-0.0086929152921401
-0.0911737709565385,-0.07643651973603381
-0.0727238796644714,-0.06115237080602461
-0.0148021485421815,0.0647374754248488
0.0181801133415431,-0.0372048128145203
0.0285505100277332,0.0762054939602181
0.0520539174237811,-0.0039895644695208
0.0378912206655124,-0.0404884872494333
-0.0839609116100274,-0.1263657359842873
0.045872253416488186,0.0114201832892764
0.038237036640902604,0.033396654920125814
0.0587193027784163,-0.0235578699057232
0.0523715427768168,0.0372300675391352
0.06510426378701979,-0.0317615661356345
0.0705634752647417,0.08229050093107683
0.0680258938160358,0.0191749243988701
0.0659138083729613,-0.0320641812885793
0.0611601796399745,-0.0161419984389606
-0.032718542794976005,-0.1248667536473993
0.0154180144307578,0.0422115761370263
0.0210120575009232,0.0625023362239318
0.00754930385981893,-0.050281816267260006
-0.005604939655778201,-0.0737267545911827
0.0096686903234496,0.0679943381188004
0.034280549135213195,0.06325670595622211
0.0303982527630795,-0.0528951240444343
0.0276217095961262,0.0219872316508935
0.0268457613091411,0.0033421635003996
0.04037592082119471,-0.0344551630196223
-0.043871498338525605,-0.0774503451921851
0.0652537036641591,0.0262163210813448
-0.110143050601563,-0.0824070994312006
-0.0501742052542426,0.0283876752942675
0.041036832392324,0.046082013261192496
0.0400991620253153,0.0155693147550961
0.0537769232259177,0.0455340470919061
0.0646046852820268,0.049718941715896
0.0734511045416919,0.1139746427129975
0.0992338289722963,0.0987340797716271
0.0333356547444561,0.0526033654986846
0.0780439218559768,0.1238664050939466
0.111667077338972,0.1099068987010352
0.0658878382658956,0.0568200566025021
0.0503019797748942,0.0499598572452977
0.0893329586932387,0.077752938998491
0.0680291659583787,0.05860185715418971
0.07391739268433101,0.1432354342263968
0.0418088662700669,0.0014841204196147
-0.002736313981937,0.041351316376250606
0.049716214882971,0.059940985084562214
0.0315403492459967,0.0085619648622725
0.0320279913520113,0.0354833472870248
0.0472324526861041,-0.0060829422078337
0.0667425416822923,0.049770156239473014
0.05837045719177581,0.0406242181167093
0.06049990825639681,0.0675519169530847
0.0516823098528431,0.020472069699729502
0.0378939280635238,-0.006484133264080901
-0.0111803723642878,-0.0201305629724564
0.0585165102224047,0.0029845155612848
0.06223896785091381,0.08683594834235499
0.0615534001855494,0.0244439379258323
0.0330850824710085,0.0112591393995271
0.0179264947139259,-0.0198329922192315
0.0215194249981184,0.023921233019301002
0.0175303874901438,0.0492975270355577
0.0135769537349597,0.0096057010493872
0.0399002947784489,0.043446681678124
0.0077053958389908,0.0296097947475297
-0.059782240617438,-0.06639271572753748
0.0511276109058912,-0.0131918716567476
0.0901711391382203,0.0447160331561824
0.107702025065715,0.0644638038185421
0.151915400236134,0.073134849771731
0.134306775204064,0.0818319284587048
0.0894996176438008,0.0477589489979564
0.116574277931357,0.0785419579509754
0.11222594982521002,0.07436768979003927
0.0420633435547815,0.04946013043375111
0.0392025136776569,0.0129922448453794
0.0926278608406234,0.050308504787581504
0.142245295931824,0.0523048974056528
0.138837293021031,0.0779516693669075
0.130368066319673,0.0625080545273348
0.109539543428699,0.030237039729758605
0.0992255675231162,0.0535892167512903
0.0923677989162672,0.0067554153872646
0.0784595178761953,0.0017696117294789
0.07661651500536559,0.0350438332063869
0.0849009340575191,0.0363792163694343
0.08335733478143299,0.0567595676844703
0.0913363078993316,0.0890474395625942
0.10038030481108,0.16481478262417298
0.101136213780461,0.1700752496003001
0.113945918097286,0.1360425308424806
0.127209556651735,0.0961234200307687
0.142308609330803,0.08681421997241329
0.0965067891955702,0.0387119802211801
0.0939872563237978,0.0438101881631722
0.106358710646812,0.0697848927794764
0.0955083217886229,0.07845325356056683
0.0786373644866194,0.041067190149651295
0.07766150097539,0.0376295543876394
0.0742576365645755,0.029193295340570406
0.07041328878654811,0.0128328507149788
0.0684876220503246,0.0168162326163539
0.0694720079327288,0.034445925284751294
0.0674977383247717,0.0395133898478425
0.0595050075376979,0.0362875379048655
0.022397018568488997,0.025415800911764604
0.0227687274512178,0.0232106413241532
0.00948420786604515,0.0460164365501847
0.0157395603843689,0.0504241051044453
0.0335068373940706,0.027818469766014795
0.031071061957296003,0.0401286466707704
0.0582407613745866,0.0344114870833158
0.053689321482132304,0.0872803265625052
0.0406417324490376,0.0016023208021505
0.0341409610966596,0.0528766819476529
0.042819983305305814,-0.0631602657018934
0.0200160759689192,0.038018930051730786
0.0404492943774078,0.041440268682659785
0.053854099385677305,0.1031818794712238
0.0581466190787813,0.0749788380632003
0.052024375925092,0.0152373512154349
0.020558547121738702,0.0270192018705737
0.0343029367827623,0.0285441588724968
0.0056978408986626105,0.0035540500245276
-0.042040152436992696,-0.0723736719160138
0.0292486148314592,-0.0265555927917491
